id_Produto,Produto
4497,"Processador AMD Ryzen Threadripper Pro 5975WX, 128 MB, 32 Núcleos, SP3 WOF - 100-100000445WOF"
4498,"Processador AMD Ryzen Threadripper Pro 5995WX, 256 MB,  64 Núcleos, SP3 WOF - 100-100000444WOF"
4499,"Processador AMD, 3.6GHz, FM2 - A8-5600K"
4500,"Processador Amd Ryzen 5 5600x, 6-core, 12-threads, 3.7ghz (4.6ghz Turbo), Cache 35mb, Am4"
4501,"Processador Core I3 9100 LGA 1151,  Oem Tray, Sem Cooler"
4502,"Processador Dell E5-2603 V4, Servidor, 13g"
4503,"Processador Intel 1150 Core I3 4160, 3.6ghz/3mb S/cooler Tray 4ªg I3-4160"
4504,Processador Intel 1151 Core I3 8100 3.6ghz/6mb S/ Cooler Tray 8°g I3-8100
4505,Processador Intel 1151 Core I5 8400 2.8ghz/9MB S/ Cooler Tray 8º G I5-8400
4506,Processador Intel 1151 Core I7 8700 3.7ghz/12mb S/ Cooler Tray 8°g I7-8700
4507,Processador Intel 1155 Core I3 2120 3.3ghz/3MB S/ Cooler Tray 2º G I3-2120
4508,Processador Intel 1155 Core I3 3220 3.3ghz/3MB S/ Cooler Tray 3º G I3-3220
4509,"Processador Intel 11700F Core I7 11ª Geração, 2.50GHz, Box - BX8070811700F"
4510,Processador Intel 12900ks Core I9 (1700) 3.40 Ghz (turbo 5.50 Ghz) - Bx8071512900ks - 12ª Ger
4511,Processador Intel 1700 Core I3 12100 3.3GHZ/12MB S/cooler Tray 12g Cm8071504651012
4512,Processador Intel 2011 Xeon E5 2680 V2 2.8ghz Tray 2ºg Cm8062107184424
4513,"Processador Intel 775 Celeron 430 1.8ghz, 512kb Tray 10ªg, Celeron 430"
4514,"Processador Intel Celeron 430, 1.8GHZ, CACHE 512KB - FCLGA775 BOX"
4515,"Processador Intel Celeron G-5900, 3.40GHz, Dual Core, 2 Threads, FCLGA 1200 - BX80701G5900"
4516,"Processador Intel Celeron G1820, 2.70GHz, Cache 2MB, Dual Core, 2 Threads, LGA 1150 - BX80646G1820"
4517,"Processador Intel Celeron G3930 - LGA 1151, 2.9Ghz, Cache 2MB, Kabylake, Intel HD Graphics 610 - Bx80677g3930"
4518,"Processador Intel Celeron G4930, cache de 2MB, Oem"
4519,"Processador Intel Celeron G5900, Cache 2MB - BX80701G5900"
4520,"Processador Intel Celeron G5905, 10ª Geração, 3.50GHz, Cache 4MB, Dual Core, 2 Threads, LGA 1200, Intel UHD Graphics 610 - BX80701G5905"
4521,"Processador Intel Celeron G5905, 3.50 GHz, Cache 4MB, 2 Núcleos, 2 Threads, LGA 1200, Vídeo Integrado - BX80701G5905"
4522,"Processador Intel Celeron G5905, 3.5ghz, 2-cores 2-threads, Lga 1200 - Box"
4523,"Processador Intel Celeron G5905, 4MB, 3.5ghz, LGA 1200, Bx80701g5905"
4524,"Processador Intel Celeron G5925 10ª Geração, 3.6GHz, Cache 4MB, LGA 1200 - BX80701G5925"
4525,"Processador Intel Celeron G6900, 3.40MHz, LGA 1700 - BX80715G6900"
4526,"Processador Intel Core I3 10100F, 3.6GHz (4.3GHz Turbo)"
4527,"Processador Intel Core I3 12100f 3.3ghz (4.3ghz Turbo), 12ª Geração, 4-cores 8-threads, Lga 1700"
4528,"Processador Intel Core I3 13100, 3.40ghz, Quad-core, LGA 1700"
4529,"Processador Intel Core I3 13100, 3.4GHz, 3MB, Sem cooler Tray 13G - Cm8071505092202"
4530,Processador Intel Core I3 13100f Box LGA 1700 3.4GHZ 12MB Cache S/ Vídeo - Bx8071513100f
4531,"Processador Intel Core I3 2120, 3.30GHz, Cache 3MB, LGA 1155"
4532,"Processador Intel Core I3 3220 3ª Geração, 3.30GHz, Cache 3MB, LGA 1155, OEM"
4533,"Processador Intel Core I3 3240 3Ger, LGA 1155, C/ Cooler Tray"
4534,"Processador Intel Core I3 4130 4ª Geração, 3.40GHz, Cache 3MB, Dual Core, 4 Threads, LGA 1150, OEM"
4535,"Processador Intel Core I3 4160, 3.6GHz, Cache 3MB, 1150, Sem Cooler"
4536,"Processador Intel Core I3 7100, 3.9GHz, Cache 3MB, LGA 1151, Sem Cooler Tray"
4537,"Processador Intel Core I3 8300 8ª Geração, 3.7GHz, Cache 8MB, LGA 1151, Sem Cooler Tray - CM8068403377111"
4538,"Processador Intel Core I3-10100 Comet Lake, 3.60GHz (4.30GHz), Cache 6MB, LGA 1200 - BX8070110100"
4539,"Processador Intel Core I3-10100, 3.60GHz (4.3GHz Turbo), Cache 6MB, LGA 1200 - BX8070110100"
4540,"Processador Intel Core I3-10100F, 3.60GHz (4.30GHz Turbo), Cache 6MB, LGA 1200 - BX8070110100F"
4541,"Processador Intel Core I3-10100f, 4.30 Ghz, Cache 6MB, QuadCore, Threads 8, LGA 1200"
4542,"Processador Intel Core I3-10100f, Bx8070110100f, Oem"
4543,"Processador Intel Core I3-10105 10ª Geração, 3.70GHz, Cache 6MB, Quad Core, 8 Threads, LGA 1200 - BX8070110105"
4544,"Processador Intel Core I3-10105F, 3.70GHz (4.4GHz Turbo), Cache 6MB, Quad Core, LGA 1200 - BX8070110105F"
4545,"Processador Intel Core I3-12100, 3.30GHz, Cache 12MB, LGA 1700"
4546,"Processador Intel Core I3-12100F 2.9, LGA 1700 - BX8071512100Fi"
4547,"Processador Intel Core I3-13100, 3.4ghz (4.5ghz Turbo), Lga1700, 12MB Cache, 13ª Geração"
4548,"Processador Intel Core I3-13100f 3.4ghz,4.5ghz Max Turbo,Cache 12mb L1700 - BX8071513100F"
4549,Processador Intel Core I3-2100 Cache 3m 3.10ghz LGA 1155 Oem
4550,"Processador Intel Core I3-2100 Gamer, 3.1GHz"
4551,"Processador Intel Core I3-2100, 3.10GHz, Dual Core, 4 Threads"
4552,"Processador Intel Core I3-3220, 3.30GHz, Cache 3MB, Dual Core, 4 Threads, DDR3"
4553,"Processador Intel Core I3-3220, 3.3GHz, 3MB, 2 Núcleos, 4 Threads, LGA 1155, Vídeo Integrado - Sk1155"
4554,"Processador Intel Core I3-7100 Kaby Lake 7ª Geração, 3.9GHz, Cache 3MB, LGA 1151 - BX80677I37100"
4555,"Processador Intel Core I5 - 10400F, 2.9GHz, Cache 12MB, Hexa Core, 12 Threads, LGA 1200"
4556,"Processador Intel Core I5 11400, 2.6ghz, (4.4ghz Turbo), 11ª Geração, 6-cores 12-threads, Lga 1200 - Box"
4557,"Processador Intel Core I5 11600K 11ª Geração, 3.90GHz, Cache 12MB, Hexa Core, 12 Threads, LGA 1200, Intel UHD Graphics 750 - BX8070811600K"
4558,"Processador Intel Core I5 12400F 12ª Geração, 2.5GHz (4.4GHz Turbo), Hexa Core, 12 Threads, LGA 1700 - BX8071512400F"
4559,Processador Intel Core I5 13400 Box Lga 1700 10 Cores 16 Threads 20MB Cache - BX8071513400
4560,"Processador Intel Core I5 13400, 2.50ghz, 10-core, LGA1700"
4561,"Processador Intel Core I5 13400f, 2.50ghz, 10-core, LGA1700"
4562,"Processador Intel Core I5 13400f, 2.5GHz (4.6GHz Turbo), Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700, Sem Vídeo - Bx8071513400f"
4563,"Processador Intel Core I5 13600kf, 5.10ghz Max Turbo, 14-core, Lga1700"
4564,"Processador Intel Core I5 2400 3.10ghz, LGA 1155, 2a Geração"
4565,"Processador Intel Core I5 2500, 3.30GHz, Cache 6MB, LGA 1155, Sem Cooler Tray"
4566,"Processador Intel Core I5 3470 3ª Geração, 3.20GHz, Cache 6MB, Quad Core, 4 Threads, LGA 1155, OEM - 326B770"
4567,"Processador Intel Core I5 3470, 2.9GHZ (3.6ghz Turbo), 4 cores, 4 threads, LGA 1155 Oem"
4568,Processador Intel Core I5 4570s 2.90ghz 6MB - 3408b023 - 4ª Geração Oem 1150
4569,"Processador Intel Core I5 4590, 3.7GHz, Cache 6MB, LGA 1150, Sem Cooler"
4570,"Processador Intel Core I5 650, 3.2GHz, Cache 4MB, LGA 1156, Sem Cooler Tray"
4571,"Processador Intel Core I5 6500, 6ª Geração 3.20ghz, 6MB Oem 1151"
4572,"Processador Intel Core I5 8400 Coffee Lake, 2.8GHz, Cache 9MB, LGA 1151"
4573,"Processador Intel Core I5, 3.30GHz, Quad Core, 4 Threads, HD Graphics 4600, OEM"
4574,"Processador Intel Core I5-10400, 2.90GHz (4.3GHz Turbo), Hexa Core, Cache 12MB, LGA 1200 - BX8070110400"
4575,"Processador Intel Core I5-10400, 2.9GHz, Cache 12MB, LGA 1200 - BX8070110400"
4576,"Processador Intel Core I5-10400, Cache 12MB, 2.9GHz (4.3GHz Max Turbo), LGA 1200"
4577,"Processador Intel Core I5-10400F, 2.90GHz (4.3GHz Turbo), Hexa Core, Cache 12MB, LGA 1200 - BX8070110400F"
4578,"Processador Intel Core I5-10600 10ª Geração, 3.3GHz (4.8GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110600"
4579,"Processador Intel Core I5-10600K, 4.1GHz (4.8GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110600K"
4580,"Processador Intel Core I5-10600KF, 4.1GHz, Cache 12MB, LGA 1200 - BX8070110600KF"
4581,"Processador Intel Core I5-11400 11ª Geração, 2.6GHz (4.4GHz Turbo), Cache 12MB, LGA 1200 - BX8070811400"
4582,"Processador Intel Core I5-11500 11ª Geração, 2.7GHz, Cache 12MB, Hexa Core, 4 Threads, LGA 1200 - BX8070811500"
4583,"Processador Intel Core I5-12400, 2.5GHz (4.4GHz Turbo), 12ª Geração, 6 Cores 12 Threads, LGA 1700 - Oem"
4584,"Processador Intel Core I5-12400f 2.5GHz (4.4GHz Turbo), 12ª Geração, 6 Cores 12 Threads, LGA 1700 - Oem"
4585,"Processador Intel Core I5-12600K, 3.7GHz (4.9GHz Max Turbo), Cache 20MB, LGA 1700 - BX8071512600K"
4586,"Processador Intel Core I5-12600K, 3.7GHz, Cache 20MB, LGA 1700"
4587,"Processador Intel Core I5-12600KF 12ª Geração, 3.7GHz, Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700 - BX8071512600KF"
4588,"Processador Intel Core I5-13600K, 3.5GHz, Cache 24MB, Quad Core, 20 Threads, LGA 1700 - BX8071513600KI"
4589,"Processador Intel Core I5-13600k 3.50 Ghz (turbo 5.10 Ghz), 13ª Geração, LGA 1700 - Bx8071513600k"
4590,"Processador Intel Core I5-13600kf 3.50 Ghz (turbo 5.10 Ghz), 13ª Geração, LGA 1700 - Bx8071513600kf"
4591,"Processador Intel Core I5-3470, 3.2ghz, Cache 6mb, Quad Core, Lga 1155"
4592,"Processador Intel Core I5-4570 4ª Geração, 3.20GHz, Smart Cache 6MB, Quad Core, LGA 1150, OEM"
4593,"Processador Intel Core I5-4590, 3.30GHz, Quad Core, Threads"
4594,"Processador Intel Core I5-7400, 3.00GHz, Cache 6MB, LGA 1151 - BX80677I57400"
4595,"Processador Intel Core I5-9500, LGA 1151, OEM"
4596,"Processador Intel Core I7 10700 10ª Geração, 2.90GHz, Cachê 16MB, LGA 1200, Box"
4597,"Processador Intel Core I7 10700K 10ª Geração, 3.80GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070110700K"
4598,"Processador Intel Core I7 12700 12ª Geração, 2.1GHz (4.9GHz Turbo), Cache 25MB, 12 Cores, 20 Threads, LGA 1700 - BX8071512700"
4599,"Processador Intel Core I7 13700, 2.10ghz, 16-core, LGA1700"
4600,Processador Intel Core I7 13700k Lga 1700 3.4ghz (5.4ghz Max Turbo) Cache 30MB 16 Núcleos 24 Threads - Bx8071513700k
4601,"Processador Intel Core I7 3770, 3.9GHz, Cache 8MB, LGA 1155, Sem Cooler Tray"
4602,"Processador Intel Core I7 4770, 3.40ghz 8MB - Lga 1150 - 4ª Geração Oem"
4603,"Processador Intel Core I7 4770, 3.4GHz, Cache 8MB, 1150, Sem Cooler"
4604,"Processador Intel Core I7 4770, 3.4GHz, Cache 8MB, LGA 1150, Sem Cooler"
4605,"Processador Intel Core I7 8700, 8ª Geração, 3.20Ghz, 12MB Oem 1151"
4606,"Processador Intel Core I7, 4770s 3.10ghz, 8MB, 4ª Geração Oem 1150"
4607,"Processador Intel Core I7-10700, 2.90GHz (4.8GHz Turbo), Cache 16MB, LGA 1200 - BX8070110700"
4608,"Processador Intel Core I7-10700F 10ª Geração, 2.9GHz (4.8GHz Turbo), Cache 16MB, LGA 1200 - BX8070110700F"
4609,"Processador Intel Core I7-10700F, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700F"
4610,"Processador Intel Core I7-10700F, 2.9GHz, Cache 16MB, LGA 1200 - BX8070110700F"
4611,"Processador Intel Core I7-10700KA, 3.8GHz, Cachê 16MB, Octa Core, LGA 1200 - BX8070110700KA"
4612,"Processador Intel Core I7-10700KF, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700KF"
4613,"Processador Intel Core I7-10700f, Cache 16MB, 2.9ghz, 4.8ghz Max Turbo, LGA 1200"
4614,"Processador Intel Core I7-11700 11ª Geração, 2.5GHz (4.9GHz Turbo), Cachê 16MB, LGA 1200 - BX8070811700"
4615,"Processador Intel Core I7-11700K 11ª Geração, 3.6GHz (4.9GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700K"
4616,"Processador Intel Core I7-11700KF 11ª Geração, 3.6GHz (4.9GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700KF"
4617,"Processador Intel Core I7-11700k, 3.6ghz (5ghz Turbo) LGA1200, 16MB Cache, 11ª Ger, Bx8070811700k"
4618,"Processador Intel Core I7-12700K, 3.6GHz (5.0GHz Max Turbo), Cache 25MB, LGA 1700 - BX8071512700K"
4619,"Processador Intel Core I7-13700 2.1ghz,5-2ghz Max Turbo, Cache 25mb LGA1700 - BX8071513700"
4620,"Processador Intel Core I7-13700KF, 2.5GHz, 1700 - BX8071513700KFI"
4621,"Processador Intel Core I7-13700KF, 3.4ghz (5.4ghz Max Turbo), Cache 3MB, LGA1700 - Bx8071513700kf"
4622,Processador Intel Core I7-13700f Box LGA 1700 30MB Cache) Sem Vídeo Integrado - Bx8071513700f
4623,"Processador Intel Core I7-13700k 3.40 Ghz (turbo 5.40 Ghz), 13ª Geração, LGA 1700 - Bx8071513700k"
4624,"Processador Intel Core I7-3770, 3.40GHz, Smart Cache 8MB, LGA 1155, 8 Threads, OEM"
4625,"Processador Intel Core I7-3770, Com Gráfica Integrada"
4626,"Processador Intel Core I7-4770, 40GHz, Quad Core, LGA 1150, OEM"
4627,"Processador Intel Core I7-6950X, 3.0GHz, Sem Cooler"
4628,"Processador Intel Core I9 10900, 2.8GHz, Cache 20MB, LGA 1200 - BX8070110900"
4629,"Processador Intel Core I9 10900K, 3.7GHz (5.3GHz Max Turbo), Cache 20MB, LGA 1200, Sem Cooler - BX8070110900K"
4630,"Processador Intel Core I9 10900KF, 5.30GHz, Box - BX8070110900KF"
4631,"Processador Intel Core I9 11900K 11ª Geração, 3.5GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070811900K"
4632,Processador Intel Core I9 11900f Box LGA 1200 16MB Cache S/ Vídeo - Bx8070811900f
4633,"Processador Intel Core I9 12900F, 3.80GHz, 16 Core, LGA 1700"
4634,"Processador Intel Core I9 12900ks, 3.40GHZ (5.50 Ghz Max Turbo), 16-core, LGA1700"
4635,"Processador Intel Core I9 13900K, 5.80GHz Max Turbo, Cache 36MB, Quad Core, 32 Threads, LGA 1700"
4636,"Processador Intel Core I9 13900f, 2.00ghz, 24-core, LGA1700"
4637,"Processador Intel Core I9 13900kf, 5.80ghz Max Turbo, 24-core, LGA 1700"
4638,"Processador Intel Core I9 14900k, 14ª Geração, 3.6 GHZ (6.0 GHZ Turbo), Cache 36MB, Intel LGA1700 - BX8071514900K"
4639,"Processador Intel Core I9 14900kf, 14ª Geração, 3.6 Ghz (6.0ghz Turbo), Cache 36MB, LGA 1700 - BX8071514900KF"
4640,"Processador Intel Core I9-10850K, 3.6GHz (5.2GHz), Cache 20MB, LGA 1200 - BX8070110850K"
4641,"Processador Intel Core I9-10900F, 10ª Geração, 2.8GHz (5.2GHz Turbo), Cache 20MB, LGA 1200 - BX8070110900F"
4642,"Processador Intel Core I9-10900F, 2.80GHz, Cache 20MB, 10 Núcleos, 20 Threads, FCLGA 1200, Intel UHD Graphics 630"
4643,"Processador Intel Core I9-10900X Cascade Lake, 3.70GHz, Cache 19MB, LGA 2066, Sem Cooler, Sem Ví­deo On Board - BX8069510900X"
4644,"Processador Intel Core I9-11900 11ª Geração, 2.50GHz, Cache 16MB, 16 Threads, LGA 1200 - BX8070811900"
4645,"Processador Intel Core I9-11900KF, 3.5GHz, Cachê 16MB, LGA 1200 - BX8070811900KF"
4646,"Processador Intel Core I9-12900 12ª Geração, 1.8GHz, Cache 30MB, Núcleos 16, Threads 24, LGA 1700 - Bx8071512900"
4647,"Processador Intel Core I9-12900K 12ª Geração, 3.2GHz (5.2GHz Max Turbo), Cache 30MB, Octa Core, 24 Threads, LGA 1700, Vídeo Integrado - BX8071512900K"
4648,"Processador Intel Core I9-12900KF, 3.2GHz, Cache 30MB, Hexa Core, 24 Threads, LGA 1700 - BX8071512900KF"
4649,"Processador Intel Core I9-13900 2.00 Ghz (turbo 5.60 Ghz), 13ª Geração, LGA 1700 - Bx8071513900"
4650,Processador Intel Core I9-13900 LGA 1700 24 Cores 32 Threads 5.6ghz 36MB Cache UHD Intel 770 - BX8071513900
4651,"Processador Intel Core I9-13900f 2.00 Ghz (turbo 5.60 Ghz), 13ª Geração, LGA 1700 - Bx8071513900f"
4652,"Processador Intel Core I9-13900k 3.00 Ghz (turbo 5.80 Ghz), 13ª Geração, LGA 1700 - Bx8071513900k"
4653,"Processador Intel Core I9-13900k, 13ª Geração, LGA 1700, 5.8ghz Max Turbo, Cache 36mb, 24 Núcleos, Vídeo Integrado - Bx8071513900k"
4654,"Processador Intel Core I9-13900kf, Lga 1700, 36MB Cache - Bx8071513900kf"
4655,Processador Intel Core i3 10100F Comet Lake
4656,"Processador Intel Core i3-10100F, 3.6GHz (4.3GHz Max Boost), Cache 6MB, Quad Core, 8 Threads, LGA 1200 - BX8070110100F"
4657,"Processador Intel Core i3-10105, 3.7GHz (4.4GHz Max Turbo), Cache 6MB, Quad Core, 8 Threads, LGA 1200, Vídeo Integrado - BX8070110105"
4658,"Processador Intel Core i3-10105F, 3.7GHz (4.4GHz Max Turbo), Cache 6MB, Quad Core, 8 Thread, LGA 1200 - BX8070110105F"
4659,"Processador Intel Core i3-12100F, 3.3GHz (4.3GHz Max Turbo), Cache 12MB, LGA 1700 - BX8071512100F"
4660,"Processador Intel Core i3-13100, 4.5GHz Max Turbo, Cache 12MB, 4 Núcleos, 8 Threads, LGA 1700, Vídeo Integrado - BX8071513100"
4661,"Processador Intel Core i3-13100F, 4.5GHz Max Turbo, Cache 12MB, 4 Núcleos, 8 Threads, LGA 1700 - BX8071513100F"
4662,"Processador Intel Core i3-8100 Coffee Lake, 3.6GHz, Cache 6MB, 3.6GHz, Quad Core, 4 Threads, LGA 1151 - BX80684I38100"
4663,"Processador Intel Core i3-9100F Coffee Lake, 3.6GHz (4.2GHz MaxTurbo), Cache 6MB, Quad Core, 4 Threads, LGA 1151, Sem Vídeo - BX80684I39100F"
4664,Processador Intel Core i5 10400F 2.90GHz
4665,Processador Intel Core i5 11400F 2.60GHz
4666,"Processador Intel Core i5-10400, 2.9GHz (4.3GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110400"
4667,"Processador Intel Core i5-10400F, 2.9GHz (4.3GHz Max Turbo), Cache 12MB, 6 Núcleos, 12 Threads, LGA 1200 - BX8070110400F"
4668,"Processador Intel Core i5-10600K, 4.1GHz (4.8GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110600K"
4669,"Processador Intel Core i5-10600KF, 4.1GHz, Cache 12MB, LGA 1200 - BX8070110600KF"
4670,"Processador Intel Core i5-11400 11ª Geração, 2.6 GHz (4.4GHz Turbo), Cache 12MB, 6 Núcleos, LGA1200, Vídeo Integrado - BX8070811400"
4671,"Processador Intel Core i5-11400F, 2.6 GHz (4.4GHz Turbo), Cache 12MB, 6 Núcleos, 12 Threads, LGA1200 - BX8070811400F"
4672,"Processador Intel Core i5-11600K 11ª Geração, 3.9 GHz (4.9GHz Turbo), Cache 12MB, 6 Núcleos, LGA 1200, Vídeo Integrado - BX8070811600K"
4673,"Processador Intel Core i5-11600KF 11ª Geração, 3.9 GHz (4.9GHz Turbo), Cache 12MB, Hexa Core, 16 Threads, LGA1200 - BX8070811600KF"
4674,"Processador Intel Core i5-12400, 2.5GHz (4.4GHz Max Turbo), Cache 18MB, LGA 1700 - BX8071512400"
4675,"Processador Intel Core i5-12400F, 2.5GHz (4.4GHz Max Turbo), Cache 18MB, LGA 1700 - BX8071512400F"
4676,"Processador Intel Core i5-12600K, 3.7GHz (4.9GHz Max Turbo), Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700, Vídeo Integrado - BX8071512600K"
4677,"Processador Intel Core i5-12600KF, 3.7GHz (4.9Ghz Max Turbo), Cache 20MB, Quad Core, 8 Threads, LGA 1700 - BX8071512600KF"
4678,"Processador Intel Core i5-13400, 4.6GHz Max Turbo, Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700, Vídeo Integrado - BX8071513400"
4679,"Processador Intel Core i5-13400F, 4.6GHz Max Turbo, Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700 - BX8071513400F"
4680,"Processador Intel Core i5-13600K, 13ª Geração, 5.1GHz Max Turbo, Cache 24MB, 14 Núcleos, LGA 1700, Vídeo Integrado - BX8071513600K"
4681,"Processador Intel Core i5-13600KF, 13ª Geração, 5.1GHz Max Turbo, Cache 24MB, 14 Núcleos, 20 Threads, LGA 1700 - BX8071513600KF"
4682,"Processador Intel Core i5-14600K, 14ª Geração, 5.3 GHz Max Turbo, Cache 24MB, 14 Núcleos, 20 Threads, LGA1700 - BX8071514600K"
4683,"Processador Intel Core i5-14600KF, 14ª Geração, 5.3 GHz Max Turbo, Cache 24MB, 14 Núcleos, 20 Threads, LGA1700 - BX8071514600KF"
4684,"Processador Intel Core i5-7400 Kaby Lake, 3Ghz (3.5GHz Max Turbo), Cache 6MB, 3Ghz (3.5GHz Max Turbo), Quad Core, LGA 1151 - BX80677I57400"
4685,"Processador Intel Core i5-7640X Kaby Lake, 4GHz (4.2GHz Max Turbo), Cache 6MB, LGA 2066 - BX80677I57640X"
4686,"Processador Intel Core i5-8400 Coffee Lake, 2.8GHz (4GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I58400"
4687,"Processador Intel Core i5-9400F Coffee Lake, 2.9GHz (4.1GHz Max Turbo), Cache 9MB, LGA 1151, Sem Vídeo - BX80684I59400F"
4688,"Processador Intel Core i5-9600K Coffee Lake Refresh, 3.7GHz (4.6GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I59600K"
4689,Processador Intel Core i7 10700 2.90GHz
4690,Processador Intel Core i7 10700F 2.90GHz
4691,Processador Intel Core i7 10700K 3.80GHz
4692,Processador Intel Core i7 10700KF 3.80GHz
4693,Processador Intel Core i7 11700 2.50GHz
4694,"Processador Intel Core i7-10700, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700"
4695,"Processador Intel Core i7-10700F, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700F"
4696,"Processador Intel Core i7-10700K, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700K"
4697,"Processador Intel Core i7-10700KF, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700KF"
4698,"Processador Intel Core i7-11700 11ª Geração, 2.5 GHz (4.8GHz Turbo), Cache 16MB, Octa Core, LGA1200, Vídeo Integrado - BX8070811700"
4699,"Processador Intel Core i7-11700F 11ª Geração, 2.5 GHz (4.8GHz Turbo), Cache 16MB, Octa Core, 16 Threads, LGA1200 - BX8070811700F"
4700,"Processador Intel Core i7-11700K 11ª Geração, 3.6 GHz (4.9GHz Turbo), Cache 16MB, Octa Core, LGA 1200, Vídeo Integrado - BX8070811700K"
4701,"Processador Intel Core i7-11700KF 11ª Geração, 3.6 GHz (4.9GHz Turbo), Cache 16MB, Octa Core, 16 Threads, LGA1200 - BX8070811700KF"
4702,"Processador Intel Core i7-12700, Cache 25MB, 2.1GHz (4.9GHz Max Turbo), LGA 1700 - BX8071512700"
4703,"Processador Intel Core i7-12700F, 2.1GHz (4.9GHz Max Turbo), Cache 25MB, LGA 1700 - BX8071512700F"
4704,"Processador Intel Core i7-12700K, 3.6GHz (5.0GHz Max Turbo), 12 Núcleos, 20 Threads, LGA 1700, Vídeo Integrado - BX8071512700K"
4705,"Processador Intel Core i7-12700KF, 3.6GHz (5.0GHz Max Turbo), Cache 25MB, 12 Núcleos, 20 Threads, LGA 1700 - BX8071512700KF"
4706,"Processador Intel Core i7-13700, 5.2GHz Max Turbo, Cache 30MB, 16 Núcleos, 24 Threads, LGA 1700, Vídeo Integrado - BX8071513700"
4707,"Processador Intel Core i7-13700F, 5.2GHz Max Turbo, Cache 30MB, 16 Núcleos, 24 Threads, LGA 1700 - BX8071513700F"
4708,"Processador Intel Core i7-13700K, 13ª Geração, 5.4GHz Max Turbo, Cache 30MB, 16 Núcleos, LGA 1700, Vídeo Integrado - BX8071513700K"
4709,"Processador Intel Core i7-13700KF, 13ª Geração, 5.4GHz Max Turbo, Cache 30MB, 16 Núcleos, 24 Threads, LGA 1700 - BX8071513700KF"
4710,"Processador Intel Core i7-14700K, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700K"
4711,"Processador Intel Core i7-14700KF, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700KF"
4712,"Processador Intel Core i7-7700 Kaby Lake, 3.6GHz (4.2GHz Max Turbo), Cache 8MB, LGA 1151 - BX80677I77700"
4713,"Processador Intel Core i7-7740X Kaby Lake, 4.3GHz (4.5GHz Max Turbo), Cache 8MB, LGA 2066 - BX80677I77740X"
4714,"Processador Intel Core i7-9700F Coffee Lake, 3.0GHz (4.7GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684i79700F"
4715,"Processador Intel Core i7-9700K Coffee Lake Refresh, 3.6GHz (4.9GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684I79700K"
4716,Processador Intel Core i9 10900F 2.80GHz
4717,Processador Intel Core i9 10900F 2.80GHz - 5.20GHz Turbo 20MB
4718,"Processador Intel Core i9-10900, 2.8GHz, Cache 20MB, LGA 1200 - BX8070110900"
4719,"Processador Intel Core i9-10900F, 2.8GHz (5.2GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900F"
4720,"Processador Intel Core i9-10900K, 3.7GHz (5.3GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900K"
4721,"Processador Intel Core i9-10900KF, 3.7GHz (5.3GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900KF"
4722,"Processador Intel Core i9-10900X Cascade Lake, 3.7GHz (4.7GHz Max Turbo), Cache 19.25MB, 10 Núcleos, 20 Threads, LGA 2066 - BX8069510900X"
4723,"Processador Intel Core i9-11900K 11ª Geração, 3.5 GHz (5.1GHz Turbo), Cache 16MB, Octa Core, LGA1200, Vídeo Integrado - BX8070811900K"
4724,"Processador Intel Core i9-11900KF 11ª Geração, 3.5 GHz (5.1GHz Turbo), Cache 16MB, Octa Core, 16 Threads, LGA1200 - BX8070811900KF"
4725,"Processador Intel Core i9-12900F, Cache 30MB, 2.4GHz (5.1GHz Max Turbo), LGA 1700 - BX8071512900F"
